loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,collections_12_mths_ex_med,application_type,pub_rec_bankruptcies,tax_liens,disbursement_method,target,openness,conscientiousness,extraversion,agreeableness,neuroticism,desc_length
16500,16500, 36 months,9.32,527.13,A,A4,United Health Care,2 years,RENT,63504.0,Verified,Apr-2009,"Good afternoon,  I'm requestng this loan to use the equity we have in our family car to 1) payoff the current loan and 2) use the balance to consolidate other debt during my husband's current umemployment. (Please note that he does work occaisonally as consultant while he searches for his next job.)  We are current with all of our debt obligations at this time and anticipate no problem maintaining that status at our present income level. The estmated payment for this loan is equal to the existing loan and would not add to our monthly expenses. In fact, we are taking steps to reduce our monthly expenses, including moving to a new apartment in our complex that will save us approximately $800 per month.  Thank you very much for your consideration.  Best regards,  Alice Baij",car,Prius Loan,210xx,MD,8.35,0.0,Jan-1998,0.0,8.0,0.0,41921,85.2,30.0,0.0,Individual,0.0,0.0,Cash,1,0.4768049422576461,0.6230860121520828,0.4960705417371124,0.51218737736976,0.3948180192982322,781
7800,7800, 60 months,14.46,183.36,D,D2,Verizon wireless,5 years,RENT,37000.0,Not Verified,Oct-2010,"  Borrower added on 10/22/10 > This particular loan is to consolidate all my debt into one payment. I have a total of 5 accounts I would like to consolidate, one being a car payment that has about $3350 left on the loan and the monthly payment for that is 284.80. The others are a combination of retail and credit cards totaling about $4400 .  I intend to pay them off and cancel all but one of the cards which I use  for medical expenses. <br/>Thank you for your consideration.<br/>",debt_consolidation,Debt consolidation before 2011,060xx,CT,12.49,0.0,Dec-1998,0.0,11.0,0.0,5407,43.4,14.0,0.0,Individual,0.0,0.0,Cash,0,0.6037924940792649,0.5621147697651993,0.5847585697453584,0.5341389856849177,0.5344509363962182,483
15000,15000, 36 months,13.99,512.6,C,C3,Wells Fargo Bank,10+ years,RENT,61000.0,Source Verified,May-2011,"  Borrower added on 05/09/11 > pay off credit cards and raise credit score. Save Money. Job is secure.<br/> Borrower added on 05/10/11 > Never late on payments. My three accounts are my only debts. I save $400+ a month, plus 10% of pay to my retirement accounts. I am looking to consolidate these debts into one and raise my Fico score to eventually purchase a duplex. <br/>3600 - CC - 21.04% - 104 a month minimum - Always pay $200<br/>4400 - CC - 6.6% - 63 a month minimum - Always pay $200<br/>6623 - Loan - 8.8% - 274 a month minimum - Last payment $300 - next payment not dued until 07/01/2012.<br/> Borrower added on 05/11/11 > I have worked at the same company for 11 years and still one of the top performers. I receive 10% pay increases each year payed out in lump sum.<br/>",debt_consolidation,Last Call,908xx,CA,11.47,0.0,Sep-1998,2.0,4.0,0.0,8132,85.6,8.0,0.0,Individual,0.0,0.0,Cash,0,0.5529347735608108,0.4509717128021339,0.4271765028816384,0.5000962073536533,0.5472082822389341,783
16000,16000, 60 months,18.55,411.1,D,D4,Hirschvogel Incorporated,2 years,MORTGAGE,60000.0,Verified,Jul-2012,  Borrower added on 06/19/12 > A while back I lost my job and because of this I took on a lot of debt to keep my head above water.  Now I have a good job and great outlook.  By getting one payment I can get rid of my debt and the cards are canceled so this debt doesn't return.<br><br>  Borrower added on 06/21/12 > I have also made it my goal to stay out of debt when this loan is paid in full.<br><br>  Borrower added on 06/23/12 > I also know that if funded this loan will be a lower payment than what I am paying off and I am confident that I will be able to pay this loan and I hope to pay it off before the five year term. This will let me pay off my debt many years sooner.<br>,debt_consolidation,debt consolidation loan,458xx,OH,22.76,0.0,May-1994,2.0,15.0,0.0,24619,70.9,40.0,0.0,Individual,0.0,0.0,Cash,1,0.5942885740636366,0.5196166709151658,0.5895317893141653,0.5955143343810186,0.6402442188998505,684
18700,18700, 36 months,7.9,585.13,A,A4,AFSCME,5 years,RENT,60000.0,Not Verified,Oct-2012,"  Borrower added on 10/03/12 > I am about to pay off a current loan with Lending Club!  I paid my monthly note on time every month - I am a good investment!  Personal circumstances (car repairs, death in the family) forced me to have to use my credit cards. A loan with a fixed rate is a solution to pay these cards off.<br>",debt_consolidation,Debt Consolidation!,153xx,PA,28.26,0.0,Mar-1988,0.0,13.0,0.0,25484,79.9,27.0,0.0,Individual,0.0,0.0,Cash,0,0.5568969740111391,0.5028524561483912,0.5539361077347493,0.5151922782836895,0.5475700671274721,324
21000,21000, 36 months,10.99,687.42,B,B2,Managing Partner,10+ years,RENT,130000.0,Verified,Mar-2014,  Borrower added on 02/27/14 > I will use the loan to pay off high interest credit cards in three years. I have never missed payments on any of these credit cards. I have had my current job for over 11 years and plan on staying with the company until retirement.<br>,credit_card,Credit card refinancing,320xx,FL,12.04,0.0,May-1999,0.0,11.0,0.0,28439,69.4,27.0,0.0,Individual,0.0,0.0,Cash,1,0.5789233869606357,0.6390586745739751,0.5340118537145181,0.6233412830265861,0.5725582471037362,266
12000,12000, 60 months,13.61,276.8,C,C2,COUGHLIN AUTO,10+ years,MORTGAGE,92000.0,Source Verified,Sep-2010,  Borrower added on 08/28/10 > WITH THIS MONEY AND THE MONEY I HAVE IN MY ACCOUNT I CAN PAY OFF MY HIGHER RATE CREDIT CARD AND GET OUT OFF DEBT SOONER<br/> Borrower added on 08/30/10 > I HAVE HAD MY UPS AND DOWNS IN THE PAST AS MOST PEOPLE HAVE. I AM NOW MORE FINANCIALLY SECURE THAN I HAVE EVER BEEN AND ONLY GETTING STRONGER. I HAVE LEARNED MY LESSONS IN PERSONAL FINANCE. MY MONTHLY OUT GOING IS RIGHT ABOUT 35% SO MAKING THIS PAYMENT WILL BE PERFECT FOR MY BUDGET. I ALSO HAVE A SPOUSE THAT WORKS IN A FULL TIME PROFESSIONAL POSITION BRINGING HOME $3000.00 A MONTH AS WELL. MY CAREER JUST KEEPS GETTING BETTER ALSO I HAVE BEEN IN MY POSITION FOR 15YRS WITH THE SAME COMPANY AND IT LOOKS LIKE I AM ONE OF THE NEXT GUYS TO MOVE UP. AND THAT ONLY MEANS MORE INCOME POTENTIAL. MY GOAL IS TO RETIRE FROM THIS SAME COMPANY SOME DAY.I ASLO HAVE A GOOD 401K PLAN AND I HAVE A FEW STOCK INVESTMENTS ALSO. BUT RATHER DO IT THIS WAY TO SAVE ON ANY PENALTIES AND FUTURE EARNINGS FROM THOSE PLANS.<br/> Borrower added on 08/31/10 > AS OF 08/31/2010 I HAVE FAXED OVER ALL PROOF OF INCOME TO THE REVIEW DEPT OF LENDING CLUB<br/> Borrower added on 09/01/10 > TO ALL INVESTORS FOR ME TO BE IN THE TYPE OF WORK THAT I AM IN. AND TO HAVE BEEN THROUGH ALL THE UPS AND DOWNS THAT THE AUTO INDUSTRY HAS BEEN THROUGH AND I AM STILL MAKING GOOD MONEY AND STILL WORKING FOR THE SAME COMPANY FOR 15 YRS AND HAVE HAD A CLEAN REPORT FOR MANY YEARS. THE TRACK RECORD IS PROOF THAT MY LOAN REQUEST IS A GREAT INVESTMENT FOR ALL OF YOU. A CREDIT SCORE DOES NOT SHOW ALL AND DOESN'T SHOW WHAT KIND OF PERSON SOMEONE IS. WE ALL KEEP PUMPING MONEY INTO THE DOW JONES AND WE ALL KNOW HOW THAT TREATS US. WHY NOT INVEST YOUR MONEY IN A REAL PERSON THATS HARD WORKING AND HAS A 300% BETTER RECORD THEN THE DOW JONES.<br/>,debt_consolidation,GOOSSENS,430xx,OH,24.51,0.0,Feb-2000,2.0,15.0,1.0,22999,22.1,33.0,0.0,Individual,1.0,0.0,Cash,0,0.535622141307339,0.6282320153606549,0.5488733928069076,0.5197156475293142,0.4941119806371885,1788
14000,14000, 36 months,13.11,472.46,B,B4,USPS,10+ years,MORTGAGE,62000.0,Verified,Mar-2012,"  Borrower added on 03/01/12 > I am need of two A/C-heating units. Both units are 18 years old, 10 Seer. By upgrading to a higher 16+++ seer units should cut my electric bill by 1/3 and gas bill in half. Last years electric bill was $400. a month in the summer. The down stairs unit went out at the end of last year.<br>",home_improvement,A/C units,302xx,GA,17.5,0.0,Sep-1995,0.0,8.0,0.0,24891,80.6,20.0,0.0,Individual,0.0,0.0,Cash,0,0.591886764889507,0.4202143850201636,0.6382360899655615,0.5362559535490793,0.558781318472696,320
15000,15000, 36 months,12.18,499.5,B,B4,General Casualty Insurance,4 years,RENT,45400.0,Not Verified,Jan-2010,  Borrower added on 01/11/10 > I plan to use the funds to consolidate my debt.  I will use the money for this purpose only.  My goal is homeownership and would like to consolidate and pay off my debt to achieve this goal.  I am a good borrower because I pay my debts timely and I have a stable job which provides me adequate income to pay this loan off.<br/>,debt_consolidation,loan,535xx,WI,1.5,0.0,Jun-1996,1.0,8.0,0.0,17516,84.6,18.0,0.0,Individual,0.0,0.0,Cash,0,0.4043958338642351,0.2864972554858952,0.4776065146547366,0.4190167848968339,0.5472227764816344,358
6000,6000, 36 months,6.62,184.23,A,A2,Fox Broadcasting Company,< 1 year,RENT,135000.0,Source Verified,Sep-2013,"  Borrower added on 08/23/13 > Loan is to close out all credit card balances I have that I am paying higher interest rates on. I have excellent credit and have held very good jobs at leading companies for the last 9 years without a break, ever since I graduated from college.<br>",debt_consolidation,Debt Consolidation,913xx,CA,11.02,0.0,Mar-2000,0.0,10.0,0.0,13341,17.1,22.0,0.0,Individual,0.0,0.0,Cash,0,0.6458091945026403,0.7096984082807613,0.6913611569440512,0.6686537232573851,0.6089609555998057,279
10000,10000, 60 months,12.68,225.9,C,C1,State Street,4 years,RENT,55000.0,Source Verified,Mar-2011,"  Borrower added on 03/07/11 > Hello, I plan on using the funds to consolidate 4 credit card accounts, that were accumulated during college, and early in my career as I was trying to get by living and working in Boston, MA. I am looking to consolidate my accounts because the average APR of the 4 accounts is 25%. Lending Club offers a much more competitive rate.<br/>",debt_consolidation,Credit Card Consolidation,021xx,MA,12.04,0.0,Nov-1999,0.0,13.0,0.0,9601,37.9,24.0,0.0,Individual,0.0,0.0,Cash,0,0.6263844251117846,0.6271952866453911,0.6771226040117375,0.6600995773842857,0.6245568590942916,368
21000,21000, 36 months,10.99,687.42,B,B2,Technical Recruiter,2 years,MORTGAGE,63000.0,Source Verified,Oct-2013,"  Borrower added on 10/02/13 > Long story short...additional credit card debts were accumulated after paying off my previous Lending Club loan. This loan will allow me to consolidate ALL debts into one payment, with an end date to work towards. I take my credit very serious. Thanks for your time.<br>",debt_consolidation,Payoff all credit cards,220xx,VA,22.78,0.0,Nov-1998,1.0,11.0,0.0,25649,59.1,25.0,0.0,Individual,0.0,0.0,Cash,0,0.567809556328255,0.5403114735563983,0.6219844699354956,0.6190019391575784,0.6776191938593012,301
7000,7000, 36 months,12.21,233.21,B,B5,Applebee's,< 1 year,RENT,10000.0,Not Verified,May-2009,"I am requesting this loan as a means to finance my certification as a mobile electronics installation technician.  At this time I have chosen to pursue an education in mobile electronic installation at mobile Dynamics in Phoenix, AZ as it has always been a passion of mine and a source of great interest and time spent unprofessionally. To date I have designed and installed my personal stereo in my previously owned vehicle. That system consisted of a new head unit, all new mids & highs, dual subwoofers and  dual amplifiers to power both the subs and rear 6x9's. My other passion within audio electronics is designing and building custom drivers. To date I have designed and built multiple custom prototypes for my personal use. The training and certification that Mobile Dynamics offers will allow me to begin full-time work and career development within the field of mobile electronics. At this time I am able to cover a portion of the required costs of attendance and plan to continue my part-time work while receiving  the Mobile Dynamics certification. After completion of this course I will begin full-time   work within the car audio industry and pursue a continued development of myself as a installation technician and the industry of which I will be a part of. ",educational,"Attending school, Mobile Dynamics, AZ",567xx,MN,0.0,0.0,Sep-2005,2.0,6.0,0.0,0,0.0,12.0,0.0,Individual,0.0,0.0,Cash,0,0.5508846517277434,0.5514630946460715,0.5830984945418579,0.6063237913667552,0.7231945770877145,1274
7000,7000, 36 months,6.62,214.93,A,A2,State of California,3 years,RENT,67752.0,Not Verified,Oct-2011,"  Borrower added on 10/13/11 > The loan proceeds will be used to pay off my credit cards and to pay for moving expenses.  I have a very stable job.<br/> Borrower added on 10/13/11 > I am serious and responsible about paying my bills on time.<br/> Borrower added on 10/14/11 > I am a professional and I work in government.<br/> Borrower added on 10/15/11 > Thank you to all the investors for this loan.  I know that you have worked hard for your money, and I fully intend to pay back this loan.  In fact, this person-to-person loaning concept makes me feel extra obligated to meet my end of the bargain.  Best regards!<br/>",debt_consolidation,Debt Consolidation,941xx,CA,15.62,0.0,Jun-2000,2.0,6.0,0.0,3676,16.6,17.0,0.0,Individual,0.0,0.0,Cash,0,0.4949857132456081,0.4520044979792623,0.5154229385322711,0.4958864684865109,0.6677972132609051,622
11875,11875, 36 months,10.38,385.3,B,B1,Salem Hospital,10+ years,MORTGAGE,72000.0,Source Verified,Jul-2010,  Borrower added on 07/27/10 > I am currently working on a financial plan to free myself my from debt as soon as possible.  I would like to increase my retirement savings as well as my own personal savings.  I recently refinanced my house into a shorter term mortgage with a lower interest rate and the same payment amount.  This loan will be used for consolidating credit card debt in order to pay them down faster and with less interest.  In three years my only debt will be the mortgage on my house.  Even though I have 20+ years until retirement I would like to increase my efforts to put myself in the best financial position possible when the time comes.<br/>,debt_consolidation,bs,973xx,OR,22.52,0.0,Jan-1993,2.0,11.0,0.0,28210,38.9,28.0,0.0,Individual,0.0,0.0,Cash,0,0.498129718017804,0.4991392123550991,0.543236354030456,0.5982274341082324,0.5077744733027021,665
