Unnamed: 0,id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,target,openness_truth,conscientiousness_truth,extraversion_truth,agreeableness_truth,neuroticism_truth
2688,972799,21000,21000,20975.0, 60 months, 12.42%,471.61,B,B4,Diamler Trucks North America,10+ years,MORTGAGE,70000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=972799,small_business,Small Business Loan,280xx,NC,7.35,0,Aug-1995,750,754,2,,,9,0,61482,29.6%,26,f,0.0,0.0,28295.9930112493,28262.31,21000.0,7295.99,0.0,0.0,0.0,Dec-2016,471.0,,May-2020,544,540,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
1948,1042657,25000,25000,24975.0, 60 months, 19.91%,661.1,E,E4,DEPARTMENT OF HOMELAND SECURITY,2 years,RENT,49960.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1042657,debt_consolidation,PAY OFF,997xx,AK,12.08,0,Oct-2000,690,694,1,,,11,0,19164,72%,23,f,0.0,0.0,27950.06,27922.13,13343.22,12429.54,33.05,2144.25,385.965,Apr-2015,694.15,,Oct-2016,574,570,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.6
2751,1032213,13500,13500,13500.0, 60 months, 12.42%,303.18,B,B4,First Southwest Bank,< 1 year,MORTGAGE,57840.0,Source Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1032213,house,Down Payment on Rental Property,813xx,CO,9.05,1,Mar-1988,720,724,0,22.0,,5,0,4143,48.2%,9,f,0.0,0.0,16796.653708422,16796.65,13500.0,3296.65,0.0,0.0,0.0,May-2014,8312.89,,May-2014,764,760,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.65,0.45
541,1062844,13000,13000,13000.0, 36 months, 16.29%,458.91,D,D1,TR furniture,10+ years,RENT,28000.0,Source Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1062844,debt_consolidation,Debt Consolidation,285xx,NC,12.9,0,Oct-2001,680,684,1,,,4,0,6901,93.3%,8,f,0.0,0.0,8769.17,8769.17,5318.23,3008.91,0.0,442.03,4.4116000047,Oct-2013,320.84,,Oct-2016,624,620,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.4,0.5,0.6
7025,886504,1500,1500,1500.0, 36 months,  6.03%,45.66,A,A1,Local 6,6 years,MORTGAGE,60100.0,Not Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=886504,small_business,Photo ,074xx,NJ,6.25,0,Nov-1998,750,754,0,,,16,0,15298,16.5%,28,f,0.0,0.0,1620.1364397,1620.14,1500.0,120.14,0.0,0.0,0.0,Oct-2013,517.11,,Apr-2020,744,740,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
2834,1031054,18000,18000,17900.0, 60 months, 14.27%,421.36,C,C2,UPS,8 years,RENT,36000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1031054,debt_consolidation,Debt Consolidation Loan,917xx,CA,13.67,0,Jan-1994,735,739,1,,,8,0,10423,39%,35,f,0.0,0.0,16308.62,16218.04,8291.05,5566.51,0.0,2451.06,432.6732,Sep-2014,421.36,,Oct-2016,534,530,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.6
7584,879844,8000,8000,8000.0, 36 months, 15.27%,278.39,C,C4,,1 year,RENT,128000.0,Not Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=879844,small_business,Small Business Loan,323xx,FL,15.08,0,Feb-1972,680,684,1,,,14,0,31366,94.7%,34,f,0.0,0.0,3453.590000000004,3453.59,985.24,761.86,14.978074850031,1691.51,304.281,May-2012,324.79,,Oct-2016,499,0,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.4,0.6
2462,1036190,35000,35000,35000.0, 36 months,  9.91%,1127.88,B,B1,Gates Corporation,1 year,OWN,73440.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1036190,debt_consolidation,Superior,743xx,OK,6.5,0,Oct-1992,745,749,1,61.0,,8,0,15431,44.2%,37,f,0.0,0.0,39790.085368523505,39790.09,35000.0,4790.09,0.0,0.0,0.0,Nov-2013,14988.85,,Jan-2020,704,700,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
9865,842372,20000,20000,19700.0, 60 months, 12.99%,454.96,C,C1,Yeshiva University,2 years,RENT,44000.0,Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=842372,debt_consolidation,CC Loan,104xx,NY,12.22,0,Feb-2001,730,734,0,,,6,0,18182,33.5%,10,f,0.0,0.0,20850.4059666952,20537.65,20000.0,850.41,0.0,0.0,0.0,Dec-2011,19494.71,,May-2020,694,690,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.6
9576,847463,3800,3800,3800.0, 36 months,  6.99%,117.32,A,A3,"C. Steven Horn & Associates, P.C.",4 years,RENT,43000.0,Not Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=847463,credit_card,Credit Card Pay Off!,112xx,NY,3.18,0,Jul-2005,740,744,0,,,9,0,3766,30.6%,10,f,0.0,0.0,4223.3441220359,4223.34,3800.0,423.34,0.0,0.0,0.0,Aug-2014,122.71,,Aug-2014,829,825,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
4899,994914,35000,35000,34925.0, 60 months, 13.49%,805.17,C,C1,Wells Fargo Capital Finance,4 years,MORTGAGE,84400.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=994914,debt_consolidation,Debt Consolidation,904xx,CA,5.89,0,Dec-1992,765,769,2,,,10,0,17644,37.8%,22,f,0.0,0.0,41024.909581036096,40937.0,35000.0,6024.91,0.0,0.0,0.0,Apr-2013,28162.15,,Mar-2013,734,730,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.65,0.45
5536,984854,5500,5500,5500.0, 36 months, 12.69%,184.5,B,B5,"Stratton Publishing and Marketing, Inc",4 years,MORTGAGE,85000.0,Not Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=984854,major_purchase,Personal Loan,223xx,VA,18.59,0,Jan-1999,685,689,1,,,10,0,38347,83.9%,24,f,0.0,0.0,6025.466087967,6025.47,5500.0,525.47,0.0,0.0,0.0,Oct-2012,183.81,,Nov-2013,669,665,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
3018,1026271,35000,35000,34775.0, 36 months,  7.90%,1095.16,A,A4,Sisters of Mercy Health System,5 years,MORTGAGE,125000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1026271,debt_consolidation,Credit Card Consolidation Loan,633xx,MO,11.79,0,Mar-1999,745,749,0,,,11,0,44017,45%,28,f,0.0,0.0,39425.7150357662,39172.26,35000.0,4425.72,0.0,0.0,0.0,Dec-2014,1115.86,,May-2020,764,760,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
936,1057701,24000,24000,23975.0, 36 months,  7.90%,750.97,A,A4,Paragon Honda,4 years,RENT,65000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1057701,debt_consolidation,My personl loan,113xx,NY,22.12,0,Jun-2003,735,739,0,,,12,0,11383,41.4%,20,f,0.0,0.0,27034.770007895902,27006.61,24000.0,3034.77,0.0,0.0,0.0,Dec-2014,759.52,,May-2018,539,535,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
3802,1012574,30000,30000,29922.829387466238, 60 months, 14.27%,702.26,C,C2,Wahluke School,10+ years,MORTGAGE,60000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1012574,debt_consolidation,debt_consolidation loan,993xx,WA,0.2,2,Feb-1993,740,744,2,17.0,,8,0,828,6.4%,37,f,0.0,0.0,39317.2007080104,39199.02,30000.0,9317.2,0.0,0.0,0.0,Sep-2014,16859.82,,Sep-2015,594,590,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.65,0.45
5916,977893,10000,10000,10000.0, 36 months, 12.69%,335.45,B,B5,US ARMY,10+ years,RENT,88000.0,Source Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=977893,debt_consolidation,Consolidation,923xx,CA,9.67,0,Nov-1998,695,699,3,57.0,,10,0,1148,8.2%,40,f,0.0,0.0,10617.126080522,10617.13,10000.0,617.13,0.0,0.0,0.0,Jun-2012,271.68,,Aug-2018,674,670,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
2328,1037646,15000,15000,15000.0, 36 months, 15.27%,521.97,C,C4,r.murphy co.,10+ years,RENT,48000.0,Not Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1037646,debt_consolidation,finacial freedom loan,014xx,MA,18.63,0,Jun-2000,685,689,1,,,13,0,12313,88.6%,17,f,0.0,0.0,4377.83,4377.83,2404.31,1243.81,0.0,729.71,7.07,Jul-2012,521.97,,Oct-2016,654,650,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.6
9752,844375,2600,2600,2600.0, 60 months, 17.49%,65.31,D,D5,The Home Depot RDC 5086,2 years,RENT,40000.0,Source Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=844375,debt_consolidation,freedom,352xx,AL,13.02,0,Dec-1997,695,699,1,,91.0,10,1,2766,79%,11,f,0.0,0.0,1327.08,1327.08,54.82,166.0,14.957714715268,1091.3,272.8250000007,Feb-2012,106.42,,Aug-2018,544,540,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Y,1,0.35,0.55,0.4,0.5,0.65
2332,1037801,17625,17625,17625.0, 36 months,  8.90%,559.66,A,A5,UT System Med Foundation,1 year,RENT,45000.0,Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1037801,debt_consolidation,Debt Consolidation Loan,770xx,TX,24.67,0,Feb-1998,735,739,1,,,18,0,11148,44.5%,51,f,0.0,0.0,19926.263154984,19926.26,17625.0,2301.26,0.0,0.0,0.0,Feb-2014,5953.91,,Mar-2020,564,560,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
1739,1046840,20000,20000,19975.0, 36 months, 18.64%,729.49,E,E1,Lighthouse Property Management Inc.,2 years,RENT,61000.0,Source Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1046840,debt_consolidation,Debt Consolidation Loan,900xx,CA,12.28,0,Nov-2003,660,664,1,31.0,,13,0,10939,70.3%,32,f,0.0,0.0,26272.2000000055,26239.36,20000.0,6272.2,0.0,0.0,0.0,Jan-2015,750.62,,Feb-2018,679,675,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.6
8039,872113,30000,22975,22820.17810092787, 60 months, 15.99%,558.59,D,D2,Korean Air,10+ years,MORTGAGE,80000.0,Source Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=872113,debt_consolidation,Personal Loan ,928xx,CA,2.64,0,Oct-1993,740,744,0,,,3,0,5835,77.8%,10,f,0.0,0.0,33514.980042156,33198.95,22975.0,10539.98,0.0,0.0,0.0,Sep-2016,558.17,,Oct-2016,769,765,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.6
6672,891090,9975,9975,9975.0, 36 months, 16.29%,352.13,D,D1,Dolby Laboratories Inc,2 years,RENT,79000.0,Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=891090,debt_consolidation,Pay it DOWN!,945xx,CA,23.79,0,Jul-1988,665,669,1,,,18,0,59645,69%,27,f,0.0,0.0,12676.2765421064,12676.28,9975.0,2701.28,0.0,0.0,0.0,Oct-2014,362.33,,Oct-2014,769,765,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.4,0.5,0.65
1679,1043970,25000,25000,24950.0, 60 months, 14.27%,585.22,C,C2,Asso. Illinois Middle Schools ,,MORTGAGE,117000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1043970,debt_consolidation,PersonalP,605xx,IL,12.71,0,Jun-1973,740,744,1,,,12,0,29323,72.6%,39,f,0.0,0.0,34320.8000000012,34252.16,25000.0,9320.8,0.0,0.0,0.0,Aug-2015,9166.76,,Sep-2015,724,720,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.65,0.45
1618,1036762,19750,19750,19700.0, 60 months, 13.49%,454.35,C,C1,Town of Hamden,10+ years,MORTGAGE,60000.0,Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1036762,credit_card,Debt consolidation,064xx,CT,8.8,0,Dec-1988,725,729,1,80.0,,9,0,19464,60.4%,21,f,0.0,0.0,5977.98,5962.8,2694.08,2285.07,0.0,998.83,8.73,Nov-2012,454.35,,Oct-2016,629,625,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.45
3121,1025239,12000,12000,11950.0, 60 months, 19.42%,314.07,E,E3,NYC Department of Education,6 years,MORTGAGE,56004.0,Not Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1025239,home_improvement,Home Loan,117xx,NY,7.2,0,May-1997,660,664,1,37.0,,8,0,4032,17.9%,24,f,0.0,0.0,17190.1509433929,17118.53,12000.0,5190.15,0.0,0.0,0.0,Sep-2014,7154.44,,Feb-2020,729,725,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.35,0.55,0.5,0.4,0.6
3816,1011650,17750,17750,17750.0, 60 months, 20.30%,473.24,E,E5,Universal Forest Products,6 years,MORTGAGE,90000.0,Source Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1011650,debt_consolidation,debt_consolidation loan,305xx,GA,13.73,1,Jan-1997,665,669,3,18.0,,13,0,8970,30.9%,29,f,0.0,0.0,8045.08,8045.08,3319.3,4725.2,0.0,0.58,0.0,May-2013,29.31,,Feb-2017,624,620,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.6
4375,1004167,8000,8000,8000.0, 36 months,  7.90%,250.33,A,A4,Enterprise Rent-A-Car,1 year,RENT,40000.0,Source Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1004167,credit_card,PNC Credit Card Repayment Loan,447xx,OH,12.66,0,Oct-2007,730,734,0,,,6,0,6609,44.1%,14,f,0.0,0.0,2503.6,2503.6,2035.01,466.79,0.0,1.8,0.0,Sep-2012,250.33,,May-2020,724,720,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
5226,977052,14000,14000,14000.0, 60 months, 15.96%,340.16,C,C5,Publix Supermarkets,10+ years,RENT,60000.0,Source Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=977052,debt_consolidation,Financial freedom,327xx,FL,12.9,0,Dec-2001,695,699,1,,,8,0,6952,33.4%,11,f,0.0,0.0,8918.25,8918.25,3879.83,3602.13,0.0,1436.29,14.3473000039,Oct-2013,47.96,,Oct-2016,504,500,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.45
9291,852643,3400,3400,3400.0, 36 months,  8.49%,107.32,A,A5,Baptist Health South Florida,4 years,RENT,76000.0,Not Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=852643,debt_consolidation,Debt Consolidation,331xx,FL,20.65,0,Apr-2000,715,719,1,,,10,0,1956,54.3%,32,f,0.0,0.0,3681.6178884925,3681.62,3400.0,281.62,0.0,0.0,0.0,Oct-2012,2295.39,,May-2020,739,735,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
9973,840447,11200,11200,11200.0, 36 months, 16.89%,398.7,D,D4,Flashback Tees,5 years,RENT,26000.0,Not Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=840447,wedding,Wedding Loan,974xx,OR,8.08,3,Jul-1995,660,664,1,7.0,,7,0,846,60.4%,25,f,0.0,0.0,3510.68,3510.68,2019.44,1159.52,0.0,331.72,3.34,May-2012,398.7,,Oct-2016,519,515,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.6
6788,892563,8000,8000,8000.0, 36 months,  6.62%,245.63,A,A2,Pacific Solid Surface,8 years,MORTGAGE,40000.0,Verified,Oct-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=892563,debt_consolidation,Debt Consolidation,446xx,OH,21.51,0,Sep-2001,735,739,0,40.0,,9,0,6522,19.6%,29,f,0.0,0.0,1719.41,1719.41,1431.12,284.79,0.0,3.5,0.0,May-2012,245.63,,May-2020,649,645,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
9232,853474,4800,4800,4800.0, 36 months, 11.99%,159.41,B,B5,VCA pets are people too,1 year,OWN,27000.0,Source Verified,Aug-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=853474,home_improvement,My Home,303xx,GA,9.78,0,Dec-2003,695,699,2,,,4,0,8555,75%,13,f,0.0,0.0,325.11,325.11,111.42,47.94,0.0,165.75,0.0,Oct-2011,159.41,,Oct-2016,519,515,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.55,0.65,0.45,0.6,0.4
2321,1037841,3500,3500,3500.0, 36 months,  7.90%,109.52,A,A4,Hand & Stone,3 years,MORTGAGE,60000.0,Not Verified,Nov-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1037841,home_improvement,Home Improvement Loan,281xx,NC,8.1,0,May-2007,725,729,0,26.0,,6,0,3426,3.4%,11,f,0.0,0.0,3721.5193325043,3721.52,3500.0,221.52,0.0,0.0,0.0,Nov-2012,2628.94,,Nov-2012,759,755,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
1818,1045159,18000,18000,17975.0, 60 months, 19.42%,471.1,E,E3,Century Golf Partners Mgmt,6 years,MORTGAGE,55000.0,Source Verified,Dec-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1045159,debt_consolidation,Bills,750xx,TX,13.07,0,Jan-2001,675,679,2,,,21,0,19639,47.6%,34,f,0.0,0.0,25439.4,25404.14,15314.54,10098.6,0.0,26.26,4.7268,Jun-2016,471.1,,Jun-2016,689,685,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,1,0.35,0.55,0.5,0.65,0.6
6825,892020,7500,7500,7500.0, 36 months, 12.69%,251.59,B,B5,Triton ETD LLC,10+ years,OWN,21000.0,Source Verified,Sep-2011,n,https://lendingclub.com/browse/loanDetail.action?loan_id=892020,credit_card,CC LOAN APP 2,180xx,PA,12.11,0,Apr-1993,695,699,1,43.0,,13,0,7902,44.9%,33,f,0.0,0.0,8587.4750624715,8587.48,7500.0,1087.48,0.0,0.0,0.0,Mar-2013,4573.99,,Nov-2019,679,675,0,,1,Individual,,,,0,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,0,0.55,0.65,0.45,0.6,0.4
